latitude,longitude,Genus,Species,Common Name
40.764832,-111.823648,Arctostaphylos,coloradoensis,Panchito Manzanita
40.764832,-111.823648,Arctostaphylos,coloradoensis,Panchito Manzanita
40.764832,-111.823648,Arctostaphylos,coloradoensis,Panchito Manzanita
40.766638,-111.823066,Astragalus,desereticus,Deseret Milkvetch
40.76671,-111.825602,Rosa,,Rose de Rescht Rose
40.766533,-111.825126,Hakonechloa,macra,Golden Variegated Hakone
40.766533,-111.825138,Hakonechloa,macra,Golden Variegated Hakone
40.766533,-111.825138,Hakonechloa,macra,Golden Variegated Hakone
40.766533,-111.825126,Hakonechloa,macra,Golden Variegated Hakone
40.766533,-111.825126,Hakonechloa,macra,Golden Variegated Hakone
40.766548,-111.824249,Paeonia,mlokosewitschii,Golden Peony
40.766699,-111.823327,Argemone,munita,Armed Prickley poppy
40.766775,-111.825378,Crocosmia,,Montbretia
40.765675,-111.822876,Viburnum,rufidulum,Southern Blackhaw
40.765684,-111.822888,Viburnum,rufidulum,Southern Blackhaw
40.765508,-111.823561,Ulmus,parvifolia,Lacebark Elm
40.765491,-111.823466,Ulmus,parvifolia,Lacebark Elm
40.765635,-111.823503,Ulmus,parvifolia,Lacebark Elm
40.765652,-111.823587,Ulmus,parvifolia,Lacebark Elm
40.765545,-111.823443,Ulmus,parvifolia,Lacebark Elm
40.765589,-111.82361,Ulmus,parvifolia,Lacebark Elm
40.767743,-111.824774,Hemerocallis,,Daylily
40.767408,-111.824971,Phellodendron,amurense,Amur Corktree
40.76651,-111.825908,Rosa,,Kordes Brilliantr Rose
40.766501,-111.825896,Rosa,,Kordes Brilliantr Rose
40.76651,-111.825884,Rosa,,Kordes Brilliantr Rose
40.766501,-111.825884,Rosa,,Kordes Brilliantr Rose
40.7665,-111.825919,Rosa,,Kordes Brilliantr Rose
40.766446,-111.825978,Rosa,,Kordes Brilliantr Rose
40.766455,-111.825978,Rosa,,Kordes Brilliantr Rose
40.766464,-111.825978,Rosa,,Kordes Brilliantr Rose
40.766919,-111.824402,Picea,abies,Norway Spruce
40.766917,-111.824408,Picea,abies,Norway Spruce
40.765662,-111.823468,Viburnum,dilatatum,Catskill Linden Viburnum
40.765662,-111.823456,Viburnum,dilatatum,Catskill Linden Viburnum
40.767506,-111.825102,Syringa,reticulata,Japanese Tree Lilac
40.765685,-111.822852,Pinus,resinosa,Don Smith Red Pine
40.765928,-111.824028,Syringa,prestoniae,Miss Canada Lilac
40.765937,-111.824029,Syringa,prestoniae,Miss Canada Lilac
40.765937,-111.82404,Syringa,prestoniae,Miss Canada Lilac
40.765928,-111.82404,Syringa,prestoniae,Miss Canada Lilac
40.766755,-111.825614,Lavandula,angustifolia,Irene Doyle Lavender
40.766746,-111.825614,Lavandula,angustifolia,Irene Doyle Lavender
40.766755,-111.825626,Lavandula,angustifolia,Irene Doyle Lavender
40.766674,-111.825613,Lavandula,angustifolia,Irene Doyle Lavender
40.766755,-111.825626,Lavandula,angustifolia,Irene Doyle Lavender
40.766746,-111.825626,Lavandula,angustifolia,Irene Doyle Lavender
40.76678,-111.825852,Lavandula,angustifolia,Irene Doyle Lavender
40.766692,-111.825614,Lavandula,angustifolia,Irene Doyle Lavender
40.766674,-111.825613,Lavandula,angustifolia,Irene Doyle Lavender
40.766771,-111.825852,Lavandula,angustifolia,Irene Doyle Lavender
40.76678,-111.82584,Lavandula,angustifolia,Irene Doyle Lavender
40.76678,-111.82584,Lavandula,angustifolia,Irene Doyle Lavender
40.76678,-111.825852,Lavandula,angustifolia,Irene Doyle Lavender
40.766746,-111.825614,Lavandula,angustifolia,Irene Doyle Lavender
40.766755,-111.825626,Lavandula,angustifolia,Irene Doyle Lavender
40.766683,-111.825614,Lavandula,angustifolia,Irene Doyle Lavender
40.766683,-111.825614,Lavandula,angustifolia,Irene Doyle Lavender
40.766683,-111.825614,Lavandula,angustifolia,Irene Doyle Lavender
40.766692,-111.825614,Lavandula,angustifolia,Irene Doyle Lavender
40.766786,-111.823731,Salvia,superba,Stratford Blue Salvia
40.766786,-111.823731,Salvia,superba,Stratford Blue Salvia
40.766786,-111.823731,Salvia,superba,Stratford Blue Salvia
40.766786,-111.823731,Salvia,superba,Stratford Blue Salvia
40.766733,-111.823647,Salvia,superba,Stratford Blue Salvia
40.766733,-111.823647,Salvia,superba,Stratford Blue Salvia
40.766463,-111.824829,Genista,lydia,Lydia Woadwaxen
40.766231,-111.825845,Syringa,vulgaris,Sholokhov Liliac
40.766805,-111.82366,Calamagrostis,acutiflora,Karl Foerster's Feather Reed Grass
40.766708,-111.823422,Calamagrostis,acutiflora,Karl Foerster's Feather Reed Grass
40.767262,-111.82523,Calamagrostis,acutiflora,Karl Foerster's Feather Reed Grass
40.767262,-111.82523,Calamagrostis,acutiflora,Karl Foerster's Feather Reed Grass
40.76728,-111.825242,Calamagrostis,acutiflora,Karl Foerster's Feather Reed Grass
40.767271,-111.82523,Calamagrostis,acutiflora,Karl Foerster's Feather Reed Grass
40.767237,-111.824898,Calamagrostis,acutiflora,Karl Foerster's Feather Reed Grass
40.767229,-111.824886,Calamagrostis,acutiflora,Karl Foerster's Feather Reed Grass
40.767237,-111.824898,Calamagrostis,acutiflora,Karl Foerster's Feather Reed Grass
40.767228,-111.824898,Calamagrostis,acutiflora,Karl Foerster's Feather Reed Grass
40.767229,-111.824886,Calamagrostis,acutiflora,Karl Foerster's Feather Reed Grass
40.767219,-111.824897,Calamagrostis,acutiflora,Karl Foerster's Feather Reed Grass
40.767238,-111.824886,Calamagrostis,acutiflora,Karl Foerster's Feather Reed Grass
40.767229,-111.824886,Calamagrostis,acutiflora,Karl Foerster's Feather Reed Grass
40.767228,-111.824909,Calamagrostis,acutiflora,Karl Foerster's Feather Reed Grass
40.76722,-111.824886,Calamagrostis,acutiflora,Karl Foerster's Feather Reed Grass
40.767237,-111.824898,Calamagrostis,acutiflora,Karl Foerster's Feather Reed Grass
40.767271,-111.825242,Calamagrostis,acutiflora,Karl Foerster's Feather Reed Grass
40.767271,-111.825242,Calamagrostis,acutiflora,Karl Foerster's Feather Reed Grass
40.767253,-111.82523,Calamagrostis,acutiflora,Karl Foerster's Feather Reed Grass
40.76728,-111.825242,Calamagrostis,acutiflora,Karl Foerster's Feather Reed Grass
40.767244,-111.82523,Calamagrostis,acutiflora,Karl Foerster's Feather Reed Grass
40.767219,-111.824897,Calamagrostis,acutiflora,Karl Foerster's Feather Reed Grass
40.766486,-111.825433,Rosa,,Red Ribbons Rose
40.766468,-111.825421,Rosa,,Red Ribbons Rose
40.766477,-111.82541,Rosa,,Red Ribbons Rose
40.766512,-111.825588,Rosa,,Red Ribbons Rose
40.766477,-111.825421,Rosa,,Red Ribbons Rose
40.766459,-111.825409,Rosa,,Red Ribbons Rose
40.766512,-111.825576,Rosa,,Red Ribbons Rose
40.766468,-111.82541,Rosa,,Red Ribbons Rose
40.766512,-111.825576,Rosa,,Red Ribbons Rose
40.766512,-111.825564,Rosa,,Red Ribbons Rose
40.766485,-111.825528,Rosa,,Red Ribbons Rose
40.766459,-111.825421,Rosa,,Red Ribbons Rose
40.766767,-111.825247,Lonicera,heckrottii,Goldflame Honeysuckle
40.765884,-111.82398,Lonicera,heckrottii,Goldflame Honeysuckle
40.765669,-111.823812,Lonicera,heckrottii,Goldflame Honeysuckle
40.766178,-111.825643,Cotoneaster,dammeri,Bearberry Cotoneaster
40.766187,-111.825607,Cotoneaster,dammeri,Bearberry Cotoneaster
40.766726,-111.823422,Hedera,helix,English Ivy
40.766645,-111.823315,Bouteloua,gracilis,Blue Grama Grass
40.76662,-111.823042,Bouteloua,gracilis,Blue Grama Grass
40.766799,-111.825816,Rosa,,Pearl MeidilandT Rose
40.766798,-111.825828,Rosa,,Pearl MeidilandT Rose
40.766863,-111.82558,Rosa,,Pearl MeidilandT Rose
40.766845,-111.825568,Rosa,,Pearl MeidilandT Rose
40.766854,-111.825556,Rosa,,Pearl MeidilandT Rose
40.766789,-111.825828,Rosa,,Pearl MeidilandT Rose
40.766845,-111.825556,Rosa,,Pearl MeidilandT Rose
40.766807,-111.825828,Rosa,,Pearl MeidilandT Rose
40.766854,-111.825568,Rosa,,Pearl MeidilandT Rose
40.766138,-111.823747,Rumex,sanguineus,Red-veined Dock
40.766205,-111.825679,Philadelphus,virginalis,Virginal Mockorange
40.766196,-111.82569,Philadelphus,virginalis,Virginal Mockorange
40.766214,-111.825655,Philadelphus,virginalis,Virginal Mockorange
40.766196,-111.825702,Philadelphus,virginalis,Virginal Mockorange
40.766643,-111.823587,Malus,,Wealthy Apple
40.766868,-111.823696,Buddleja,davidii,Pink Delight Butterfly Bush
40.766868,-111.823708,Buddleja,davidii,Pink Delight Butterfly Bush
40.766877,-111.823697,Buddleja,davidii,Pink Delight Butterfly Bush
40.76675,-111.823719,Buddleja,davidii,Pink Delight Butterfly Bush
40.766688,-111.823635,Buddleja,davidii,Pink Delight Butterfly Bush
40.766768,-111.823719,Buddleja,davidii,Pink Delight Butterfly Bush
40.766508,-111.82355,Buddleja,davidii,Pink Delight Butterfly Bush
40.766679,-111.823611,Buddleja,davidii,Pink Delight Butterfly Bush
40.76676,-111.823707,Buddleja,davidii,Pink Delight Butterfly Bush
40.765478,-111.822779,Juniperus,communis,Cherokee Maiden Juniper
40.765524,-111.822673,Juniperus,communis,Cherokee Maiden Juniper
40.765478,-111.822743,Juniperus,communis,Cherokee Maiden Juniper
40.765496,-111.822708,Juniperus,communis,Cherokee Maiden Juniper
40.765488,-111.822684,Juniperus,communis,Cherokee Maiden Juniper
40.765487,-111.822731,Juniperus,communis,Cherokee Maiden Juniper
40.766527,-111.825932,Rosa,,Sheila's PerfumeT Rose
40.766527,-111.825932,Rosa,,Sheila's PerfumeT Rose
40.766536,-111.825932,Rosa,,Sheila's PerfumeT Rose
40.766527,-111.825932,Rosa,,Sheila's PerfumeT Rose
40.766536,-111.825932,Rosa,,Sheila's PerfumeT Rose
40.766537,-111.82592,Rosa,,Sheila's PerfumeT Rose
40.762943,-111.824572,Euonymus,fortunei,Winter Creeper Euonymous
40.766403,-111.823169,Euonymus,fortunei,Winter Creeper Euonymous
40.766421,-111.823181,Euonymus,fortunei,Winter Creeper Euonymous
40.766439,-111.823193,Euonymus,fortunei,Winter Creeper Euonymous
40.766394,-111.823169,Euonymus,fortunei,Winter Creeper Euonymous
40.766619,-111.823172,Digiplexis,,Foxglove
40.7667,-111.823161,Digiplexis,,Foxglove
40.76672,-111.824251,Digiplexis,,Foxglove
40.766737,-111.823079,Digiplexis,,Foxglove
40.766592,-111.823231,Digiplexis,,Foxglove
40.766582,-111.823314,Digiplexis,,Foxglove
40.766564,-111.823302,Digiplexis,,Foxglove
40.766719,-111.823043,Digiplexis,,Foxglove
40.766591,-111.823326,Digiplexis,,Foxglove
40.766701,-111.823137,Digiplexis,,Foxglove
40.766529,-111.823218,Phlox,subulata,Emerald Pink Creeping Phlox
40.766651,-111.823765,Holodiscus,discolor,Ocean Spray
40.766651,-111.823753,Holodiscus,discolor,Ocean Spray
40.766669,-111.823777,Holodiscus,discolor,Ocean Spray
40.766651,-111.823741,Holodiscus,discolor,Ocean Spray
40.766669,-111.823789,Holodiscus,discolor,Ocean Spray
40.766934,-111.825711,Rosa,,Tumbling Waters Rose
40.766952,-111.825712,Rosa,,Tumbling Waters Rose
40.766952,-111.825712,Rosa,,Tumbling Waters Rose
40.766961,-111.825712,Rosa,,Tumbling Waters Rose
40.766934,-111.825711,Rosa,,Tumbling Waters Rose
40.766467,-111.825599,Rosa,,Tumbling Waters Rose
40.766952,-111.825712,Rosa,,Tumbling Waters Rose
40.766925,-111.825711,Rosa,,Tumbling Waters Rose
40.766943,-111.825712,Rosa,,Tumbling Waters Rose
40.766594,-111.824238,Daphne,transatlantica,Jim's Pride Daphne
40.766585,-111.824238,Daphne,transatlantica,Jim's Pride Daphne
40.766576,-111.824226,Daphne,transatlantica,Jim's Pride Daphne
40.766602,-111.824297,Daphne,transatlantica,Jim's Pride Daphne
40.766594,-111.824238,Daphne,transatlantica,Jim's Pride Daphne
40.766585,-111.824238,Daphne,transatlantica,Jim's Pride Daphne
40.766611,-111.824274,Daphne,transatlantica,Jim's Pride Daphne
40.766602,-111.824286,Daphne,transatlantica,Jim's Pride Daphne
40.766611,-111.824286,Daphne,transatlantica,Jim's Pride Daphne
40.766585,-111.824214,Daphne,transatlantica,Jim's Pride Daphne
40.766585,-111.824238,Daphne,transatlantica,Jim's Pride Daphne
40.766585,-111.824226,Daphne,transatlantica,Jim's Pride Daphne
40.766585,-111.824214,Daphne,transatlantica,Jim's Pride Daphne
40.766602,-111.824274,Daphne,transatlantica,Jim's Pride Daphne
40.766576,-111.824214,Daphne,transatlantica,Jim's Pride Daphne
40.766585,-111.824226,Daphne,transatlantica,Jim's Pride Daphne
40.766611,-111.824274,Daphne,transatlantica,Jim's Pride Daphne
40.765597,-111.823799,Pennisetum,alopecuroides,Fountain Grass
40.765597,-111.823776,Pennisetum,alopecuroides,Fountain Grass
40.765588,-111.823752,Pennisetum,alopecuroides,Fountain Grass
40.765588,-111.823764,Pennisetum,alopecuroides,Fountain Grass
40.765579,-111.823775,Pennisetum,alopecuroides,Fountain Grass
40.765579,-111.823763,Pennisetum,alopecuroides,Fountain Grass
40.765579,-111.823787,Pennisetum,alopecuroides,Fountain Grass
40.765588,-111.823787,Pennisetum,alopecuroides,Fountain Grass
40.765579,-111.823775,Pennisetum,alopecuroides,Fountain Grass
40.76627,-111.825466,Syringa,vulgaris,Slater's Elegance Lilac
40.767329,-111.826013,Picea,pungens,Colorado Blue Spruce
40.767292,-111.826095,Picea,pungens,Colorado Blue Spruce
40.767274,-111.82613,Picea,pungens,Colorado Blue Spruce
40.76732,-111.825953,Picea,pungens,Colorado Blue Spruce
40.767274,-111.826059,Picea,pungens,Colorado Blue Spruce
40.76731,-111.826024,Picea,pungens,Colorado Blue Spruce
40.766389,-111.823927,Picea,pungens,Colorado Blue Spruce
40.766389,-111.823939,Picea,pungens,Colorado Blue Spruce
40.766389,-111.823892,Picea,pungens,Colorado Blue Spruce
40.765845,-111.82308,Picea,pungens,Colorado Blue Spruce
40.767559,-111.825352,Picea,pungens,Colorado Blue Spruce
40.76655,-111.825233,Picea,pungens,Colorado Blue Spruce
40.766379,-111.823951,Picea,pungens,Colorado Blue Spruce
40.76638,-111.823916,Picea,pungens,Colorado Blue Spruce
40.766388,-111.823975,Picea,pungens,Colorado Blue Spruce
40.766397,-111.823963,Picea,pungens,Colorado Blue Spruce
40.766828,-111.825509,Picea,pungens,Colorado Blue Spruce
40.767531,-111.825399,Picea,pungens,Colorado Blue Spruce
40.767576,-111.825364,Picea,pungens,Colorado Blue Spruce
